latitude,Longitude,accuracy,Date,Time
40.008034,116.321437,4,23-10-2008,09:44:45
40.00817,116.321441,4,23-10-2008,09:44:50
40.008337,116.321425,4,23-10-2008,09:44:55
40.008515,116.321421,4,23-10-2008,09:45:00
40.008668,116.321446,4,23-10-2008,09:45:05
40.008782,116.321443,4,23-10-2008,09:45:10
40.008843,116.321385,4,23-10-2008,09:45:15
40.008884,116.321402,4,23-10-2008,09:45:20
40.00895,116.321449,4,23-10-2008,09:45:25
40.009006,116.321502,4,23-10-2008,09:45:30
40.009026,116.321564,4,23-10-2008,09:45:35
40.009011,116.321623,4,23-10-2008,09:45:40
40.009021,116.321625,4,23-10-2008,09:45:45
40.009021,116.321625,4,23-10-2008,09:45:48
40.00902,116.321631,4,23-10-2008,09:45:50
40.009013,116.321659,4,23-10-2008,09:45:55
40.008921,116.321484,4,23-10-2008,09:49:20
40.008582,116.322217,4,23-10-2008,09:49:40
40.008481,116.32244,4,23-10-2008,09:49:45
40.008496,116.322406,4,23-10-2008,09:49:50
40.00888,116.321628,4,23-10-2008,09:49:55
40.00898,116.321587,4,23-10-2008,09:50:00
40.00898,116.321544,4,23-10-2008,09:50:05
40.008984,116.321525,4,23-10-2008,09:50:10
40.008984,116.321525,4,23-10-2008,09:50:13
40.008982,116.321517,4,23-10-2008,09:50:15
40.008958,116.321457,4,23-10-2008,09:50:20
40.008971,116.321436,4,23-10-2008,09:50:25
40.009022,116.321434,4,23-10-2008,09:50:30
40.009025,116.321374,4,23-10-2008,09:50:35
40.00903,116.321397,4,23-10-2008,09:50:40
40.009062,116.321462,4,23-10-2008,09:50:45
40.009081,116.321486,4,23-10-2008,09:50:50
40.00908,116.321479,4,23-10-2008,09:50:55
40.00908,116.321479,4,23-10-2008,09:50:58
40.009081,116.321481,4,23-10-2008,09:51:00
40.009083,116.321491,4,23-10-2008,09:51:05
40.009094,116.32152,4,23-10-2008,09:51:10
40.009072,116.321585,4,23-10-2008,09:51:15
40.009083,116.321467,4,23-10-2008,09:51:20
40.00908,116.321442,4,23-10-2008,09:51:25
40.009087,116.321453,4,23-10-2008,09:51:30
40.009065,116.321479,4,23-10-2008,09:51:35
40.009071,116.321517,4,23-10-2008,09:51:40
40.009075,116.32156,4,23-10-2008,09:51:45
40.009105,116.321616,4,23-10-2008,09:51:50
40.00908,116.32156,4,23-10-2008,09:51:55
40.009031,116.321491,4,23-10-2008,09:52:00
40.008995,116.321407,4,23-10-2008,09:52:05
40.008995,116.321407,4,23-10-2008,09:52:08
40.008999,116.321412,4,23-10-2008,09:52:10
40.008997,116.321399,4,23-10-2008,09:52:15
40.008994,116.321389,4,23-10-2008,09:52:20
40.008994,116.321389,4,23-10-2008,09:52:23
40.008995,116.321392,4,23-10-2008,09:52:25
40.009235,116.321472,4,23-10-2008,09:52:30
40.009268,116.321446,4,23-10-2008,09:52:35
40.00927,116.321447,4,23-10-2008,09:52:40
40.00927,116.321447,4,23-10-2008,09:52:43
40.009272,116.321451,4,23-10-2008,09:52:45
40.00928,116.321473,4,23-10-2008,09:52:50
40.009278,116.32147,4,23-10-2008,09:52:51
40.009242,116.321445,4,23-10-2008,09:52:56
40.009187,116.32143,4,23-10-2008,09:53:01
40.009098,116.321437,4,23-10-2008,09:53:06
40.009045,116.321485,4,23-10-2008,09:53:11
40.009008,116.321449,4,23-10-2008,09:53:16
40.008993,116.321501,4,23-10-2008,09:53:21
40.009017,116.321558,4,23-10-2008,09:53:26
40.008999,116.321511,4,23-10-2008,09:53:31
40.008999,116.321511,4,23-10-2008,09:53:34
40.008997,116.321518,4,23-10-2008,09:53:36
40.008999,116.321537,4,23-10-2008,09:53:41
40.009026,116.321518,4,23-10-2008,09:53:46
40.009009,116.321499,4,23-10-2008,09:53:51
40.009009,116.321499,4,23-10-2008,09:53:54
40.009011,116.321506,4,23-10-2008,09:53:56
40.009013,116.321522,4,23-10-2008,09:54:01
40.009012,116.321576,4,23-10-2008,09:54:06
40.009034,116.321569,4,23-10-2008,09:54:11
40.009034,116.321569,4,23-10-2008,09:54:14
40.009038,116.321575,4,23-10-2008,09:54:16
40.009024,116.321614,4,23-10-2008,09:54:21
40.009015,116.321526,4,23-10-2008,09:54:26
40.008997,116.321432,4,23-10-2008,09:54:31
40.008995,116.321455,4,23-10-2008,09:54:36
40.008997,116.321485,4,23-10-2008,09:54:41
40.009032,116.32151,4,23-10-2008,09:54:46
40.009074,116.32148,4,23-10-2008,09:54:51
40.009101,116.32153,4,23-10-2008,09:54:56
40.009157,116.321596,4,23-10-2008,09:55:01
40.009219,116.321657,4,23-10-2008,09:55:06
40.009247,116.321721,4,23-10-2008,09:55:11
40.009273,116.321781,4,23-10-2008,09:55:16
40.009313,116.321871,4,23-10-2008,09:55:21
40.009344,116.321952,4,23-10-2008,09:55:26
40.009356,116.322007,4,23-10-2008,09:55:31
40.009386,116.322103,4,23-10-2008,09:55:36
40.009356,116.322121,4,23-10-2008,09:55:41
40.009353,116.322135,4,23-10-2008,09:55:46
40.009319,116.322152,4,23-10-2008,09:55:51
40.009394,116.322162,4,23-10-2008,09:55:56
40.009399,116.322179,4,23-10-2008,09:56:01
40.009344,116.32219,4,23-10-2008,09:56:06
40.009342,116.322177,4,23-10-2008,09:56:11
40.009318,116.32219,4,23-10-2008,09:56:16
40.009287,116.322206,4,23-10-2008,09:56:21
40.00927,116.32222,4,23-10-2008,09:56:26
40.009351,116.321916,4,23-10-2008,10:02:04
40.009336,116.321838,4,23-10-2008,10:02:09
40.009331,116.321811,4,23-10-2008,10:02:14
40.009314,116.321823,4,23-10-2008,10:02:19
40.009314,116.321833,4,23-10-2008,10:02:24
40.009316,116.32185,4,23-10-2008,10:02:29
40.009428,116.320888,4,23-10-2008,10:03:39
40.008854,116.321493,4,23-10-2008,10:03:44
40.008848,116.321349,4,23-10-2008,10:03:49
40.008874,116.32116,4,23-10-2008,10:03:54
40.008852,116.321109,4,23-10-2008,10:03:59
40.008786,116.321037,4,23-10-2008,10:04:04
40.008767,116.321012,4,23-10-2008,10:04:09
40.008735,116.320977,4,23-10-2008,10:04:14
40.008694,116.320964,4,23-10-2008,10:04:19
40.008665,116.320937,4,23-10-2008,10:04:24
40.008635,116.320886,4,23-10-2008,10:04:29
40.008612,116.32083,4,23-10-2008,10:04:34
40.008591,116.3208,4,23-10-2008,10:04:39
40.008574,116.320772,4,23-10-2008,10:04:44
40.008521,116.320688,4,23-10-2008,10:04:49
40.008471,116.320669,4,23-10-2008,10:04:54
40.008419,116.320654,4,23-10-2008,10:04:59
40.008362,116.320619,4,23-10-2008,10:05:04
40.008348,116.320573,4,23-10-2008,10:05:09
40.008309,116.320547,4,23-10-2008,10:05:14
40.008281,116.320543,4,23-10-2008,10:05:19
40.008234,116.320499,4,23-10-2008,10:05:24
40.008163,116.320473,4,23-10-2008,10:05:29
40.008129,116.320418,4,23-10-2008,10:05:34
40.008121,116.320359,4,23-10-2008,10:05:39
40.008069,116.320335,4,23-10-2008,10:05:44
40.008027,116.320309,4,23-10-2008,10:05:49
40.00801,116.320287,4,23-10-2008,10:05:54
40.007959,116.320241,4,23-10-2008,10:05:59
40.007947,116.320238,4,23-10-2008,10:06:04
40.007879,116.320237,4,23-10-2008,10:06:09
40.007826,116.320239,4,23-10-2008,10:06:14
40.007818,116.320239,4,23-10-2008,10:06:19
40.007818,116.320239,4,23-10-2008,10:06:22
40.007819,116.32024,4,23-10-2008,10:06:24
40.007817,116.32023,4,23-10-2008,10:06:29
40.007834,116.320181,4,23-10-2008,10:06:34
40.007761,116.320093,4,23-10-2008,10:06:39
40.007661,116.319986,4,23-10-2008,10:06:44
40.007623,116.319953,4,23-10-2008,10:06:49
40.007623,116.319953,4,23-10-2008,10:06:52
40.007621,116.31995,4,23-10-2008,10:06:54
40.007575,116.31987,4,23-10-2008,10:06:59
40.007551,116.319732,4,23-10-2008,10:07:04
40.007526,116.31965,4,23-10-2008,10:07:09
40.007468,116.319517,4,23-10-2008,10:07:14
40.007465,116.319506,4,23-10-2008,10:07:19
40.007462,116.319493,4,23-10-2008,10:07:21
40.007459,116.319436,4,23-10-2008,10:07:26
40.007453,116.319403,4,23-10-2008,10:07:31
40.007454,116.319391,4,23-10-2008,10:07:36
40.007474,116.319376,4,23-10-2008,10:07:41
40.0075,116.319364,4,23-10-2008,10:07:46
40.007524,116.319357,4,23-10-2008,10:07:51
40.007524,116.319321,4,23-10-2008,10:07:56
40.007517,116.319312,4,23-10-2008,10:08:01
40.007551,116.319307,4,23-10-2008,10:08:06
40.007551,116.319307,4,23-10-2008,10:08:09
40.007555,116.319313,4,23-10-2008,10:08:11
40.00759,116.31934,4,23-10-2008,10:08:16
40.00761,116.319355,4,23-10-2008,10:08:21
40.007615,116.319369,4,23-10-2008,10:08:26
40.007621,116.319385,4,23-10-2008,10:08:31
40.007644,116.319403,4,23-10-2008,10:08:36
40.007663,116.319417,4,23-10-2008,10:08:41
40.007663,116.319417,4,23-10-2008,10:08:44
40.007669,116.319414,4,23-10-2008,10:08:46
40.007661,116.319384,4,23-10-2008,10:08:51
40.007654,116.319321,4,23-10-2008,10:08:56
40.007654,116.319266,4,23-10-2008,10:09:01
40.00767,116.319215,4,23-10-2008,10:09:06
40.007694,116.319181,4,23-10-2008,10:09:11
40.007699,116.319151,4,23-10-2008,10:09:16
40.007272,116.319756,4,23-10-2008,10:09:26
40.007331,116.319657,4,23-10-2008,10:09:31
40.007428,116.319432,4,23-10-2008,10:09:41
40.007395,116.319354,4,23-10-2008,10:09:46
40.007447,116.319379,4,23-10-2008,10:09:51
40.007479,116.319371,4,23-10-2008,10:09:56
40.007516,116.319316,4,23-10-2008,10:10:01
40.007575,116.319238,4,23-10-2008,10:10:06
40.007288,116.319088,4,23-10-2008,10:10:31
40.007288,116.319088,4,23-10-2008,10:10:34
40.007284,116.319084,4,23-10-2008,10:10:36
40.007298,116.319036,4,23-10-2008,10:10:41
40.007365,116.31903,4,23-10-2008,10:10:46
40.007416,116.319007,4,23-10-2008,10:10:51
40.007482,116.318957,4,23-10-2008,10:10:56
40.007548,116.318852,4,23-10-2008,10:11:01
40.007627,116.318775,4,23-10-2008,10:11:06
40.007718,116.318705,4,23-10-2008,10:11:11
40.007808,116.318623,4,23-10-2008,10:11:16
40.007877,116.318546,4,23-10-2008,10:11:21
40.007945,116.318487,4,23-10-2008,10:11:26
40.00803,116.318444,4,23-10-2008,10:11:31
40.008125,116.318365,4,23-10-2008,10:11:36
40.008215,116.318248,4,23-10-2008,10:11:41
40.008168,116.318293,4,23-10-2008,10:11:46
40.008015,116.318471,4,23-10-2008,10:11:51
40.008049,116.318444,4,23-10-2008,10:11:56
40.008064,116.31838,4,23-10-2008,10:12:01
40.008118,116.318326,4,23-10-2008,10:12:06
40.008197,116.318275,4,23-10-2008,10:12:11
40.008289,116.318251,4,23-10-2008,10:12:16
40.008305,116.318267,4,23-10-2008,10:12:21
40.008276,116.318339,4,23-10-2008,10:12:26
40.008184,116.318474,4,23-10-2008,10:12:31
40.008071,116.318568,4,23-10-2008,10:12:36
40.007954,116.318639,4,23-10-2008,10:12:41
40.007884,116.318684,4,23-10-2008,10:12:46
40.007867,116.318699,4,23-10-2008,10:12:51
40.007835,116.318706,4,23-10-2008,10:12:56
40.007717,116.318842,4,23-10-2008,10:13:01
40.007726,116.318826,4,23-10-2008,10:13:06
40.007721,116.318792,4,23-10-2008,10:13:11
40.007753,116.318741,4,23-10-2008,10:13:16
40.007803,116.318672,4,23-10-2008,10:13:21
40.007852,116.318565,4,23-10-2008,10:13:26
40.007925,116.318494,4,23-10-2008,10:13:31
40.008019,116.318455,4,23-10-2008,10:13:36
40.006977,116.319607,4,23-10-2008,10:14:21
40.007203,116.319334,4,23-10-2008,10:14:26
40.00735,116.319131,4,23-10-2008,10:14:31
40.007504,116.318956,4,23-10-2008,10:14:36
40.007611,116.318793,4,23-10-2008,10:14:41
40.007773,116.31865,4,23-10-2008,10:14:46
40.007966,116.31854,4,23-10-2008,10:14:51
40.007399,116.31912,4,23-10-2008,10:15:06
40.007411,116.319124,4,23-10-2008,10:15:11
40.00744,116.31909,4,23-10-2008,10:15:16
40.007496,116.319085,4,23-10-2008,10:15:21
40.00754,116.31909,4,23-10-2008,10:15:26
40.007619,116.319094,4,23-10-2008,10:15:31
40.007648,116.319041,4,23-10-2008,10:15:36
40.007681,116.318962,4,23-10-2008,10:15:41
40.007724,116.318892,4,23-10-2008,10:15:46
40.007766,116.318825,4,23-10-2008,10:15:51
40.007809,116.318799,4,23-10-2008,10:15:56
40.007849,116.318754,4,23-10-2008,10:16:01
40.007905,116.31869,4,23-10-2008,10:16:06
40.007878,116.318784,4,23-10-2008,10:18:11
40.007616,116.318863,4,23-10-2008,10:18:16
40.007692,116.318817,4,23-10-2008,10:18:21
40.007794,116.318827,4,23-10-2008,10:18:26
40.007898,116.318829,4,23-10-2008,10:18:31
40.007981,116.318788,4,23-10-2008,10:18:36
40.008009,116.318763,4,23-10-2008,10:18:41
40.008031,116.318756,4,23-10-2008,10:18:46
40.008055,116.318753,4,23-10-2008,10:18:51
40.008237,116.318816,4,23-10-2008,10:18:56
40.008306,116.318941,4,23-10-2008,10:19:01
40.008283,116.318897,4,23-10-2008,10:19:06
40.0083,116.318936,4,23-10-2008,10:19:11
40.007645,116.319454,4,23-10-2008,10:19:16
40.007582,116.319409,4,23-10-2008,10:19:21
40.007581,116.319385,4,23-10-2008,10:19:26
40.007612,116.319403,4,23-10-2008,10:19:31
40.007694,116.319429,4,23-10-2008,10:19:36
40.007778,116.319475,4,23-10-2008,10:19:41
40.007876,116.319505,4,23-10-2008,10:19:46
40.007974,116.319529,4,23-10-2008,10:19:51
40.008096,116.319537,4,23-10-2008,10:19:56
40.008196,116.319549,4,23-10-2008,10:20:01
40.008292,116.319591,4,23-10-2008,10:20:06
40.008369,116.319618,4,23-10-2008,10:20:11
40.008421,116.319597,4,23-10-2008,10:20:16
40.008452,116.319548,4,23-10-2008,10:20:21
40.008503,116.319525,4,23-10-2008,10:20:26
40.008544,116.31949,4,23-10-2008,10:20:31
40.008601,116.319482,4,23-10-2008,10:20:36
40.008617,116.319483,4,23-10-2008,10:20:41
40.008617,116.319483,4,23-10-2008,10:20:44
40.008625,116.319489,4,23-10-2008,10:20:46
40.00864,116.319488,4,23-10-2008,10:20:56
40.008645,116.319484,4,23-10-2008,10:21:01
40.008645,116.319484,4,23-10-2008,10:21:04
40.008649,116.319481,4,23-10-2008,10:21:06
40.008669,116.319455,4,23-10-2008,10:21:16
40.006747,116.318549,4,23-10-2008,10:26:35
40.006747,116.318549,4,23-10-2008,10:26:43
40.006755,116.318544,4,23-10-2008,10:26:45
40.006742,116.318571,4,23-10-2008,10:26:50
40.006744,116.31856,4,23-10-2008,10:26:55
40.006745,116.318572,4,23-10-2008,10:27:00
40.006745,116.318581,4,23-10-2008,10:27:05
40.006739,116.318568,4,23-10-2008,10:27:10
40.006722,116.318548,4,23-10-2008,10:27:15
40.006719,116.318565,4,23-10-2008,10:27:20
40.006724,116.318625,4,23-10-2008,10:27:25
40.006745,116.318817,4,23-10-2008,10:27:30
40.006715,116.318884,4,23-10-2008,10:27:35
40.006721,116.318965,4,23-10-2008,10:27:40
40.006753,116.319072,4,23-10-2008,10:27:45
40.006785,116.319175,4,23-10-2008,10:27:50
40.00681,116.319239,4,23-10-2008,10:27:55
40.006849,116.319286,4,23-10-2008,10:28:00
40.006811,116.319309,4,23-10-2008,10:28:05
40.006789,116.319351,4,23-10-2008,10:28:10
40.006791,116.319398,4,23-10-2008,10:28:15
40.006828,116.319424,4,23-10-2008,10:28:20
40.006872,116.319419,4,23-10-2008,10:28:25
40.006893,116.319381,4,23-10-2008,10:28:30
40.006975,116.319294,4,23-10-2008,10:28:35
40.007457,116.319674,4,23-10-2008,10:28:45
40.007457,116.319674,4,23-10-2008,10:28:48
40.007458,116.319676,4,23-10-2008,10:28:50
40.007479,116.319695,4,23-10-2008,10:28:55
40.007572,116.319786,4,23-10-2008,10:29:00
40.007582,116.319816,4,23-10-2008,10:29:05
40.007621,116.319834,4,23-10-2008,10:29:10
40.007629,116.31989,4,23-10-2008,10:29:15
40.007634,116.319966,4,23-10-2008,10:29:20
40.007646,116.32005,4,23-10-2008,10:29:25
40.00766,116.320119,4,23-10-2008,10:29:30
40.007686,116.320243,4,23-10-2008,10:29:35
40.007748,116.320301,4,23-10-2008,10:29:40
40.007802,116.320389,4,23-10-2008,10:29:45
40.007819,116.320364,4,23-10-2008,10:29:50
40.007853,116.320343,4,23-10-2008,10:29:55
40.007912,116.320328,4,23-10-2008,10:30:00
40.007978,116.320325,4,23-10-2008,10:30:05
40.007999,116.320339,4,23-10-2008,10:30:10
40.008036,116.320394,4,23-10-2008,10:30:15
40.008125,116.320486,4,23-10-2008,10:30:20
40.008172,116.320571,4,23-10-2008,10:30:25
40.008182,116.320646,4,23-10-2008,10:30:30
40.008226,116.320738,4,23-10-2008,10:30:35
40.008236,116.32081,4,23-10-2008,10:30:40
40.008306,116.320851,4,23-10-2008,10:30:45
40.008373,116.320857,4,23-10-2008,10:30:50
40.008418,116.320872,4,23-10-2008,10:30:55
40.00846,116.320864,4,23-10-2008,10:31:00
40.008507,116.320918,4,23-10-2008,10:31:05
40.008535,116.320997,4,23-10-2008,10:31:10
40.008565,116.321079,4,23-10-2008,10:31:15
40.008619,116.321168,4,23-10-2008,10:31:20
40.008663,116.321249,4,23-10-2008,10:31:25
40.008684,116.321297,4,23-10-2008,10:31:30
40.008724,116.321395,4,23-10-2008,10:31:35
40.008776,116.321462,4,23-10-2008,10:31:40
40.008804,116.321504,4,23-10-2008,10:31:45
40.008839,116.321516,4,23-10-2008,10:31:50
40.008879,116.321555,4,23-10-2008,10:31:55
40.008891,116.321571,4,23-10-2008,10:32:00
40.008873,116.321615,4,23-10-2008,10:32:05
40.008858,116.321677,4,23-10-2008,10:32:10
40.008864,116.321766,4,23-10-2008,10:32:15
40.00887,116.321858,4,23-10-2008,10:32:20
40.008864,116.321933,4,23-10-2008,10:32:25
40.008862,116.322009,4,23-10-2008,10:32:30
40.008855,116.322087,4,23-10-2008,10:32:35
40.008873,116.322144,4,23-10-2008,10:32:40
40.008874,116.322234,4,23-10-2008,10:32:45
40.008869,116.322306,4,23-10-2008,10:32:50
40.008835,116.322331,4,23-10-2008,10:32:55
40.008814,116.322311,4,23-10-2008,10:33:00
40.008813,116.3223,4,23-10-2008,10:33:05
40.008813,116.3223,4,23-10-2008,10:33:08
40.008821,116.322297,4,23-10-2008,10:33:10
40.008833,116.322297,4,23-10-2008,10:33:15
40.008842,116.322298,4,23-10-2008,10:33:20
40.008761,116.323722,4,23-10-2008,10:44:31
40.008765,116.32369,4,23-10-2008,10:44:36
40.00865,116.323112,4,23-10-2008,10:44:41
40.008786,116.322741,4,23-10-2008,10:44:46
40.008889,116.322551,4,23-10-2008,10:44:51
40.008962,116.322462,4,23-10-2008,10:44:56
40.008988,116.322356,4,23-10-2008,10:45:01
40.009068,116.322259,4,23-10-2008,10:45:06
40.009107,116.322177,4,23-10-2008,10:45:11
40.009086,116.322088,4,23-10-2008,10:45:16
40.008929,116.321992,4,23-10-2008,10:45:21
40.008849,116.32191,4,23-10-2008,10:45:26
40.008799,116.32185,4,23-10-2008,10:45:31
40.008827,116.321784,4,23-10-2008,10:45:36
40.008862,116.321736,4,23-10-2008,10:45:41
40.008898,116.321695,4,23-10-2008,10:45:46
40.008901,116.321684,4,23-10-2008,10:45:51
40.008905,116.321683,4,23-10-2008,10:45:56
40.008905,116.321683,4,23-10-2008,10:45:59
40.008905,116.321682,4,23-10-2008,10:46:01
40.008934,116.321623,4,23-10-2008,10:46:06
40.008945,116.321551,4,23-10-2008,10:46:11
40.008851,116.321485,4,23-10-2008,11:08:22
40.008607,116.321862,4,23-10-2008,11:09:22
40.008652,116.322251,4,23-10-2008,11:09:27
40.008897,116.321603,4,23-10-2008,11:10:27
40.008928,116.32161,4,23-10-2008,11:10:32
40.009013,116.321431,4,23-10-2008,11:10:37
40.009027,116.321399,4,23-10-2008,11:10:42
40.009064,116.321326,4,23-10-2008,11:10:47
40.009172,116.321211,4,23-10-2008,11:10:52
40.009204,116.32113,4,23-10-2008,11:10:57
40.009243,116.32105,4,23-10-2008,11:11:02
40.009269,116.320978,4,23-10-2008,11:11:07
40.009328,116.320887,4,23-10-2008,11:11:12
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,6,,
,,4,,
,,4,,
,,6,,
,,6,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,6,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,6,,
,,6,,
,,6,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,6,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,6,,
,,6,,
,,6,,
,,4,,
,,4,,
,,6,,
,,6,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,6,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,6,,
,,6,,
,,6,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,4,,
,,6,,
,,6,,
,,6,,
,,6,,
